timestamp_run,slug,interval_start_iso,interval_end_iso,decision_time_iso,start_price,decision_price,final_price,minutes_left_at_decision,sigma_per_min,z_at_decision,p_up_model,realized_up
2025-11-14T09:34:49.143Z,btc-updown-15m-1762980300,2025-11-12T20:45:00Z,2025-11-12T21:00:00Z,2025-11-12T20:57:00Z,101662.57293522828,101529.85049091,101550.4125,3.000,87.693464,-0.873809,0.191111,0
2025-11-14T09:34:49.946Z,btc-updown-15m-1762981200,2025-11-12T21:00:00Z,2025-11-12T21:15:00Z,2025-11-12T21:12:00Z,101517.81939450245,101821.85264592,101830.84880794,3.000,87.693464,2.001673,0.977340,1
2025-11-14T09:34:50.756Z,btc-updown-15m-1762982100,2025-11-12T21:15:00Z,2025-11-12T21:30:00Z,2025-11-12T21:27:00Z,101874.70027233686,101692.21751501,101699.55446765,3.000,87.693464,-1.201418,0.114795,0
2025-11-14T09:34:51.576Z,btc-updown-15m-1762983000,2025-11-12T21:30:00Z,2025-11-12T21:45:00Z,2025-11-12T21:42:00Z,101700.6004415,101792.54307401,101757.985,3.000,87.693464,0.605326,0.727519,1
2025-11-14T09:34:52.399Z,btc-updown-15m-1762983900,2025-11-12T21:45:00Z,2025-11-12T22:00:00Z,2025-11-12T21:57:00Z,101780.4568405443,101860.9242395,101837.76125626,3.000,87.693464,0.529776,0.701866,1
2025-11-14T09:34:53.282Z,btc-updown-15m-1762984800,2025-11-12T22:00:00Z,2025-11-12T22:15:00Z,2025-11-12T22:12:00Z,101898.56512199999,101676.92146309,101506.18500822,3.000,87.693464,-1.459242,0.072249,0
2025-11-14T09:34:54.038Z,btc-updown-15m-1762985700,2025-11-12T22:15:00Z,2025-11-12T22:30:00Z,2025-11-12T22:27:00Z,101447.23279806254,101688.10415586,101685.7102397,3.000,87.693464,1.585832,0.943611,1
2025-11-14T09:34:54.859Z,btc-updown-15m-1762986600,2025-11-12T22:30:00Z,2025-11-12T22:45:00Z,2025-11-12T22:42:00Z,101675.10383535328,101783.53418679,101801.50919826,3.000,87.693464,0.713876,0.762348,1
2025-11-14T09:34:55.698Z,btc-updown-15m-1762987500,2025-11-12T22:45:00Z,2025-11-12T23:00:00Z,2025-11-12T22:57:00Z,101797.52182086273,101941.77711061,101862.95782004,3.000,87.693464,0.949738,0.828877,1
2025-11-14T09:34:56.492Z,btc-updown-15m-1762988400,2025-11-12T23:00:00Z,2025-11-12T23:15:00Z,2025-11-12T23:12:00Z,101957.746262,101785.4864275,101804.5,3.000,87.693464,-1.134113,0.128374,0
2025-11-14T09:34:57.324Z,btc-updown-15m-1762989300,2025-11-12T23:15:00Z,2025-11-12T23:30:00Z,2025-11-12T23:27:00Z,101782.47685660505,101923.75,101898.67492682,3.000,87.693464,0.930105,0.823842,1
2025-11-14T09:34:58.140Z,btc-updown-15m-1762990200,2025-11-12T23:30:00Z,2025-11-12T23:45:00Z,2025-11-12T23:42:00Z,101871.0044065,101627.99503009,101564.41283287,3.000,87.693464,-1.599909,0.054809,0
2025-11-14T09:34:58.874Z,btc-updown-15m-1762991100,2025-11-12T23:45:00Z,2025-11-13T00:00:00Z,2025-11-12T23:57:00Z,101542.88756937759,101638.09503001,101626.61687541,3.000,87.693464,0.626820,0.734612,1
2025-11-14T09:34:59.771Z,btc-updown-15m-1762992000,2025-11-13T00:00:00Z,2025-11-13T00:15:00Z,2025-11-13T00:12:00Z,101639.46642300529,101739.46387626,101740.32995978,3.000,87.693464,0.658356,0.744846,1
2025-11-14T09:35:00.590Z,btc-updown-15m-1762992900,2025-11-13T00:15:00Z,2025-11-13T00:30:00Z,2025-11-13T00:27:00Z,101704.28922323271,101510.5003776,101518.82251501,3.000,87.693464,-1.275854,0.101004,0
2025-11-14T09:35:05.110Z,btc-updown-15m-1762993800,2025-11-13T00:30:00Z,2025-11-13T00:45:00Z,2025-11-13T00:42:00Z,101467.15844654999,101790.585,101845.71032182,3.000,87.693464,2.129354,0.983388,1
2025-11-14T09:35:05.989Z,btc-updown-15m-1762994700,2025-11-13T00:45:00Z,2025-11-13T01:00:00Z,2025-11-13T00:57:00Z,101823.94734698454,101833.3245262,101849.23425085,3.000,87.693464,0.061737,0.524614,1
2025-11-14T09:35:06.835Z,btc-updown-15m-1762995600,2025-11-13T01:00:00Z,2025-11-13T01:15:00Z,2025-11-13T01:12:00Z,101841.24577443853,102406.02818956,102184.2662007,3.000,87.693464,3.718376,0.999900,1
2025-11-14T09:35:07.553Z,btc-updown-15m-1762996500,2025-11-13T01:15:00Z,2025-11-13T01:30:00Z,2025-11-13T01:27:00Z,102375.55840509779,102029.36286619,102019.205,3.000,87.693464,-2.279259,0.011326,0
2025-11-14T09:35:08.376Z,btc-updown-15m-1762997400,2025-11-13T01:30:00Z,2025-11-13T01:45:00Z,2025-11-13T01:42:00Z,101972.59350809932,102406.4,102362.59607222,3.000,87.693464,2.856066,0.997855,1
2025-11-14T09:35:09.127Z,btc-updown-15m-1762998300,2025-11-13T01:45:00Z,2025-11-13T02:00:00Z,2025-11-13T01:57:00Z,102404.51295103686,101982.25836121,101980.91751502,3.000,87.693464,-2.780011,0.002718,0
2025-11-14T09:35:09.883Z,btc-updown-15m-1762999200,2025-11-13T02:00:00Z,2025-11-13T02:15:00Z,2025-11-13T02:12:00Z,101989.97595378062,102076.92265715,102135.82325401,3.000,87.693464,0.572434,0.716486,1
2025-11-14T09:35:10.713Z,btc-updown-15m-1763000100,2025-11-13T02:15:00Z,2025-11-13T02:30:00Z,2025-11-13T02:27:00Z,102166.4462949449,102087.1784775,101992.35944575,3.000,87.693464,-0.521878,0.300878,0
2025-11-14T09:35:11.565Z,btc-updown-15m-1763001000,2025-11-13T02:30:00Z,2025-11-13T02:45:00Z,2025-11-13T02:42:00Z,101984.982175,102228.20451837,102043.83925777,3.000,87.693464,1.601311,0.945346,1
2025-11-14T09:35:12.316Z,btc-updown-15m-1763001900,2025-11-13T02:45:00Z,2025-11-13T03:00:00Z,2025-11-13T02:57:00Z,102110.15289426524,102060.21283872,102062.89900386,3.000,87.693464,-0.328792,0.371156,0
2025-11-14T09:35:13.090Z,btc-updown-15m-1763002800,2025-11-13T03:00:00Z,2025-11-13T03:15:00Z,2025-11-13T03:12:00Z,102049.03980237586,101701.285,100920.69935467,3.000,87.693464,-2.289524,0.011024,0
2025-11-14T09:35:13.810Z,btc-updown-15m-1763003700,2025-11-13T03:15:00Z,2025-11-13T03:30:00Z,2025-11-13T03:27:00Z,101323.8555831014,101979.63192318,102404.07503009,3.000,87.693464,4.317456,0.999992,1
2025-11-14T09:35:14.545Z,btc-updown-15m-1763004600,2025-11-13T03:30:00Z,2025-11-13T03:45:00Z,2025-11-13T03:42:00Z,102101.7798195356,102418.30835189,102427.00503005,3.000,87.693464,2.083939,0.981417,1
2025-11-14T09:35:15.330Z,btc-updown-15m-1763005500,2025-11-13T03:45:00Z,2025-11-13T04:00:00Z,2025-11-13T03:57:00Z,102406.8768953993,102302.93026814,102153.93,3.000,87.693464,-0.684357,0.246875,0
2025-11-14T09:35:16.085Z,btc-updown-15m-1763006400,2025-11-13T04:00:00Z,2025-11-13T04:15:00Z,2025-11-13T04:12:00Z,102110.47929248765,101786.09608572,102004.25,3.000,87.693464,-2.135652,0.016354,0
2025-11-14T09:35:16.874Z,btc-updown-15m-1763007300,2025-11-13T04:15:00Z,2025-11-13T04:30:00Z,2025-11-13T04:27:00Z,101990.28845466177,102291.75,102050.41148978,3.000,87.693464,1.984742,0.976413,1
2025-11-14T09:35:17.696Z,btc-updown-15m-1763008200,2025-11-13T04:30:00Z,2025-11-13T04:45:00Z,2025-11-13T04:42:00Z,102117.47429818289,102029.685,101943.70827473,3.000,87.693464,-0.577981,0.281638,0
2025-11-14T09:35:18.503Z,btc-updown-15m-1763009100,2025-11-13T04:45:00Z,2025-11-13T05:00:00Z,2025-11-13T04:57:00Z,101980.25006914944,102183.98864824,102078.38485251,3.000,87.693464,1.341360,0.910098,1
2025-11-14T09:35:19.358Z,btc-updown-15m-1763010000,2025-11-13T05:00:00Z,2025-11-13T05:15:00Z,2025-11-13T05:12:00Z,102105.75436294347,101783.47929994,101866.04493911,3.000,87.693464,-2.121773,0.016928,0
2025-11-14T09:35:20.115Z,btc-updown-15m-1763010900,2025-11-13T05:15:00Z,2025-11-13T05:30:00Z,2025-11-13T05:27:00Z,101849.70831763648,102132.08071139,102313.91541413,3.000,87.693464,1.859064,0.968491,1
2025-11-14T09:35:20.981Z,btc-updown-15m-1763011800,2025-11-13T05:30:00Z,2025-11-13T05:45:00Z,2025-11-13T05:42:00Z,102235.43774203114,102465.66,102531.03742022,3.000,87.693464,1.515722,0.935205,1
2025-11-14T09:35:21.718Z,btc-updown-15m-1763012700,2025-11-13T05:45:00Z,2025-11-13T06:00:00Z,2025-11-13T05:57:00Z,102536.65049626511,103166.05266388,103179.67617116,3.000,87.693464,4.143815,0.999983,1
2025-11-14T09:35:22.522Z,btc-updown-15m-1763013600,2025-11-13T06:00:00Z,2025-11-13T06:15:00Z,2025-11-13T06:12:00Z,103110.65768547446,103149.5788092,103208.65017966,3.000,87.693464,0.256246,0.601120,1
2025-11-14T09:35:23.331Z,btc-updown-15m-1763014500,2025-11-13T06:15:00Z,2025-11-13T06:30:00Z,2025-11-13T06:27:00Z,103160.05728915795,103423.257347,103586,3.000,87.693464,1.732839,0.958438,1
2025-11-14T09:35:24.045Z,btc-updown-15m-1763015400,2025-11-13T06:30:00Z,2025-11-13T06:45:00Z,2025-11-13T06:42:00Z,103545.09857312962,103366.42318757,103485.34142407,3.000,87.693464,-1.176351,0.119727,0
2025-11-14T09:35:24.752Z,btc-updown-15m-1763016300,2025-11-13T06:45:00Z,2025-11-13T07:00:00Z,2025-11-13T06:57:00Z,103444.43513533426,103569.57,103591.6035207,3.000,87.693464,0.823854,0.794989,1
2025-11-14T09:35:25.685Z,btc-updown-15m-1763017200,2025-11-13T07:00:00Z,2025-11-13T07:15:00Z,2025-11-13T07:12:00Z,103572.284505,103761.85015504,103776.69165779,3.000,87.693464,1.248049,0.893993,1
2025-11-14T09:35:27.332Z,btc-updown-15m-1763022600,2025-11-13T08:30:00Z,2025-11-13T08:45:00Z,2025-11-13T08:42:00Z,103688.96319842392,103668.88467306,103758.1187816,3.000,87.693464,-0.132192,0.447416,1
2025-11-14T09:35:28.300Z,btc-updown-15m-1763024400,2025-11-13T09:00:00Z,2025-11-13T09:15:00Z,2025-11-13T09:12:00Z,103644.92367939066,102689.03566733,102651.42285534,3.000,87.693464,-6.293311,0.000000,0
2025-11-14T09:35:29.163Z,btc-updown-15m-1763025300,2025-11-13T09:15:00Z,2025-11-13T09:30:00Z,2025-11-13T09:27:00Z,102799.0876437559,103024.7986631,102942.36474324,3.000,87.693464,1.486021,0.931363,1
2025-11-14T09:35:29.951Z,btc-updown-15m-1763026200,2025-11-13T09:30:00Z,2025-11-13T09:45:00Z,2025-11-13T09:42:00Z,102876.41367813219,103033.96458586,102993.21683467,3.000,87.693464,1.037273,0.850196,1
2025-11-14T09:35:30.801Z,btc-updown-15m-1763027100,2025-11-13T09:45:00Z,2025-11-13T10:00:00Z,2025-11-13T09:57:00Z,103053.57490520517,102762.03953872,102875.46081716,3.000,87.693464,-1.919391,0.027467,0
2025-11-14T09:35:31.531Z,btc-updown-15m-1763028000,2025-11-13T10:00:00Z,2025-11-13T10:15:00Z,2025-11-13T10:12:00Z,102803.21186097809,102822.54320758,102775.77722417,3.000,87.693464,0.127272,0.550638,0
2025-11-14T09:35:32.338Z,btc-updown-15m-1763028900,2025-11-13T10:15:00Z,2025-11-13T10:30:00Z,2025-11-13T10:27:00Z,102787.6523302118,103079.97855571,103032.61623418,3.000,87.693464,1.924598,0.972860,1
2025-11-14T09:35:33.166Z,btc-updown-15m-1763029800,2025-11-13T10:30:00Z,2025-11-13T10:45:00Z,2025-11-13T10:42:00Z,103050.83191335197,102950.615,102922.46681808,3.000,87.693464,-0.659801,0.254691,0
2025-11-14T09:35:33.983Z,btc-updown-15m-1763030700,2025-11-13T10:45:00Z,2025-11-13T11:00:00Z,2025-11-13T10:57:00Z,102956.7164961105,102912.70657041,102974.28932004,3.000,87.693464,-0.289750,0.386004,1
2025-11-14T09:35:34.805Z,btc-updown-15m-1763031600,2025-11-13T11:00:00Z,2025-11-13T11:15:00Z,2025-11-13T11:12:00Z,102966.54979023265,103097.30561921,103033.23546123,3.000,87.693464,0.860861,0.805343,1
2025-11-14T09:35:35.614Z,btc-updown-15m-1763032500,2025-11-13T11:15:00Z,2025-11-13T11:30:00Z,2025-11-13T11:27:00Z,103074.30873082392,102866.39195423,102921.7979285,3.000,87.693464,-1.368868,0.085520,0
2025-11-14T09:35:36.437Z,btc-updown-15m-1763033400,2025-11-13T11:30:00Z,2025-11-13T11:45:00Z,2025-11-13T11:42:00Z,102892.93986714493,102851.0495438,102949.75921466,3.000,87.693464,-0.275795,0.391353,1
2025-11-14T09:35:37.183Z,btc-updown-15m-1763034300,2025-11-13T11:45:00Z,2025-11-13T12:00:00Z,2025-11-13T11:57:00Z,102943.9398108265,102951.04007639,102975.27462641,3.000,87.693464,0.046746,0.518642,1
2025-11-14T09:35:38.021Z,btc-updown-15m-1763035200,2025-11-13T12:00:00Z,2025-11-13T12:15:00Z,2025-11-13T12:12:00Z,102911.71032203315,102935.80769987,102907.70317246,3.000,87.693464,0.158651,0.563028,0
2025-11-14T09:35:38.794Z,btc-updown-15m-1763036100,2025-11-13T12:15:00Z,2025-11-13T12:30:00Z,2025-11-13T12:27:00Z,102849.07785216002,102866.41504936,102955.85751501,3.000,87.693464,0.114143,0.545438,1
2025-11-14T09:35:39.525Z,btc-updown-15m-1763037000,2025-11-13T12:30:00Z,2025-11-13T12:45:00Z,2025-11-13T12:42:00Z,102932.28248919884,103122.1098253,103155.22485839,3.000,87.693464,1.249772,0.894309,1
2025-11-14T09:35:40.317Z,btc-updown-15m-1763037900,2025-11-13T12:45:00Z,2025-11-13T13:00:00Z,2025-11-13T12:57:00Z,103150.69238303576,103125.60566046,103091.69432108,3.000,87.693464,-0.165164,0.434407,0
2025-11-14T09:35:41.067Z,btc-updown-15m-1763038800,2025-11-13T13:00:00Z,2025-11-13T13:15:00Z,2025-11-13T13:12:00Z,103117.95938556269,102937.28824131,102942.61616414,3.000,87.693464,-1.189490,0.117123,0
2025-11-14T09:35:47.028Z,btc-updown-15m-1763039700,2025-11-13T13:15:00Z,2025-11-13T13:30:00Z,2025-11-13T13:27:00Z,102896.31839682613,102735.76755249,102571.3886371,3.000,87.693464,-1.057024,0.145250,0
2025-11-14T09:35:48.061Z,btc-updown-15m-1763040600,2025-11-13T13:30:00Z,2025-11-13T13:45:00Z,2025-11-13T13:42:00Z,102525.93942246342,102500.74,102481.13347558,3.000,87.693464,-0.165906,0.434115,0
2025-11-14T09:35:48.763Z,btc-updown-15m-1763041500,2025-11-13T13:45:00Z,2025-11-13T14:00:00Z,2025-11-13T13:57:00Z,102513.56826089727,102308.62,102348.07958792,3.000,87.693464,-1.349324,0.088616,0
2025-11-14T09:35:49.962Z,btc-updown-15m-1763042400,2025-11-13T14:00:00Z,2025-11-13T14:15:00Z,2025-11-13T14:12:00Z,102299.39791679407,102231.78038445,102131.32048677,3.000,87.693464,-0.445176,0.328096,0
2025-11-14T09:35:51.760Z,btc-updown-15m-1763043300,2025-11-13T14:15:00Z,2025-11-13T14:30:00Z,2025-11-13T14:27:00Z,102209.71779196699,102384.7588134,102365.98316973,3.000,87.693464,1.152423,0.875426,1
2025-11-14T09:35:58.218Z,btc-updown-15m-1763044200,2025-11-13T14:30:00Z,2025-11-13T14:45:00Z,2025-11-13T14:42:00Z,102424.9455635,102105.24416673,101821.01887726,3.000,87.693464,-2.104828,0.017653,0
2025-11-14T09:35:59.077Z,btc-updown-15m-1763045100,2025-11-13T14:45:00Z,2025-11-13T15:00:00Z,2025-11-13T14:57:00Z,101808.05904633286,102971.0588017,102704.19560718,3.000,87.693464,7.656879,1.000000,1
2025-11-14T09:35:59.870Z,btc-updown-15m-1763046000,2025-11-13T15:00:00Z,2025-11-13T15:15:00Z,2025-11-13T15:12:00Z,102851.60660593765,102700.01188561,102875.10597178,3.000,87.693464,-0.998059,0.159125,1
2025-11-14T09:36:05.181Z,btc-updown-15m-1763046900,2025-11-13T15:15:00Z,2025-11-13T15:30:00Z,2025-11-13T15:27:00Z,102817.7186803503,102140.06867099,102014.25,3.000,87.693464,-4.461466,0.000004,0
2025-11-14T09:36:06.017Z,btc-updown-15m-1763047800,2025-11-13T15:30:00Z,2025-11-13T15:45:00Z,2025-11-13T15:42:00Z,102183.38712711999,101716.08312376,101534.59608869,3.000,87.693464,-3.076604,0.001047,0
2025-11-14T09:36:06.758Z,btc-updown-15m-1763048700,2025-11-13T15:45:00Z,2025-11-13T16:00:00Z,2025-11-13T15:57:00Z,101568.7612195096,101208.66294101,101471.95134201,3.000,87.693464,-2.370791,0.008875,0
2025-11-14T09:36:07.494Z,btc-updown-15m-1763049600,2025-11-13T16:00:00Z,2025-11-13T16:15:00Z,2025-11-13T16:12:00Z,101360.06922354586,101068.61888096,101186.23977056,3.000,87.693464,-1.918831,0.027503,0
2025-11-14T09:36:08.229Z,btc-updown-15m-1763050500,2025-11-13T16:15:00Z,2025-11-13T16:30:00Z,2025-11-13T16:27:00Z,101166.81995076394,100908.0027065,101029.24931052,3.000,87.693464,-1.703983,0.044192,0
2025-11-14T09:36:09.184Z,btc-updown-15m-1763051400,2025-11-13T16:30:00Z,2025-11-13T16:45:00Z,2025-11-13T16:42:00Z,101024.517153,100937.7532064,100912,3.000,87.693464,-0.571231,0.283922,0
2025-11-14T09:36:10.011Z,btc-updown-15m-1763052300,2025-11-13T16:45:00Z,2025-11-13T17:00:00Z,2025-11-13T16:57:00Z,100894.12240232689,100596.19616002,100509.33001765,3.000,87.693464,-1.961467,0.024912,0
2025-11-14T09:36:10.849Z,btc-updown-15m-1763053200,2025-11-13T17:00:00Z,2025-11-13T17:15:00Z,2025-11-13T17:12:00Z,100586.89672987067,100565.25,100677.55201,3.000,87.693464,-0.142516,0.443336,1
2025-11-14T09:36:11.663Z,btc-updown-15m-1763054100,2025-11-13T17:15:00Z,2025-11-13T17:30:00Z,2025-11-13T17:27:00Z,100496.43282330551,100215.60570462,100278.62977636,3.000,87.693464,-1.848891,0.032237,0
2025-11-14T09:36:12.473Z,btc-updown-15m-1763055000,2025-11-13T17:30:00Z,2025-11-13T17:45:00Z,2025-11-13T17:42:00Z,100263.38127724295,99957.89544868,100036.74394306,3.000,87.693464,-2.011237,0.022150,0
2025-11-14T09:36:13.311Z,btc-updown-15m-1763055900,2025-11-13T17:45:00Z,2025-11-13T18:00:00Z,2025-11-13T17:57:00Z,99986.17640758428,99728.66086786,99717,3.000,87.693464,-1.695413,0.044998,0
2025-11-14T09:36:24.596Z,btc-updown-15m-1763056800,2025-11-13T18:00:00Z,2025-11-13T18:15:00Z,2025-11-13T18:12:00Z,99606.230687,99329.94922478,99244.32511776,3.000,87.693464,-1.818963,0.034458,0
2025-11-14T09:36:25.427Z,btc-updown-15m-1763057700,2025-11-13T18:15:00Z,2025-11-13T18:30:00Z,2025-11-13T18:27:00Z,99317.86110325268,98779.47783476,99002.76900835,3.000,87.693464,-3.544571,0.000197,0
2025-11-14T09:36:26.211Z,btc-updown-15m-1763058600,2025-11-13T18:30:00Z,2025-11-13T18:45:00Z,2025-11-13T18:42:00Z,99034.30624481874,98403.11887025,98501.75,3.000,87.693464,-4.155569,0.000016,0
2025-11-14T09:36:26.972Z,btc-updown-15m-1763059500,2025-11-13T18:45:00Z,2025-11-13T19:00:00Z,2025-11-13T18:57:00Z,98610.1513351341,98462.66790505,98474.33618688,3.000,87.693464,-0.970991,0.165776,0
2025-11-14T09:36:31.222Z,btc-updown-15m-1763060400,2025-11-13T19:00:00Z,2025-11-13T19:15:00Z,2025-11-13T19:12:00Z,98533.87653017454,98556.3392,98492.5867579,3.000,87.693464,0.147888,0.558785,0
2025-11-14T09:36:32.033Z,btc-updown-15m-1763061300,2025-11-13T19:15:00Z,2025-11-13T19:30:00Z,2025-11-13T19:27:00Z,98638.38545996771,99015.3710028,99011.90519729,3.000,87.693464,2.481972,0.993467,1
2025-11-14T09:36:32.901Z,btc-updown-15m-1763062200,2025-11-13T19:30:00Z,2025-11-13T19:45:00Z,2025-11-13T19:42:00Z,99111.11756689184,98602.03493146,98755.17335249,3.000,87.693464,-3.351664,0.000402,0
2025-11-14T09:36:33.778Z,btc-updown-15m-1763063100,2025-11-13T19:45:00Z,2025-11-13T20:00:00Z,2025-11-13T19:57:00Z,98863.50340700005,98575.2448671,98513.72858083,3.000,87.693464,-1.897817,0.028860,0
2025-11-14T09:36:34.595Z,btc-updown-15m-1763064000,2025-11-13T20:00:00Z,2025-11-13T20:15:00Z,2025-11-13T20:12:00Z,98630.60759015827,98287.90650287,98264.04901956,3.000,87.693464,-2.256252,0.012027,0
2025-11-14T09:36:35.418Z,btc-updown-15m-1763064900,2025-11-13T20:15:00Z,2025-11-13T20:30:00Z,2025-11-13T20:27:00Z,98217.6724452725,98470.40897162,98516.71817803,3.000,87.693464,1.663950,0.951939,1
2025-11-14T09:36:36.230Z,btc-updown-15m-1763065800,2025-11-13T20:30:00Z,2025-11-13T20:45:00Z,2025-11-13T20:42:00Z,98458.88771607605,98628.28,98408.94211165,3.000,87.693464,1.115233,0.867625,0
2025-11-14T09:36:36.973Z,btc-updown-15m-1763066700,2025-11-13T20:45:00Z,2025-11-13T21:00:00Z,2025-11-13T20:57:00Z,98482.09134071966,98108.94810741,97982.64859502,3.000,87.693464,-2.456675,0.007011,0
2025-11-14T09:36:37.779Z,btc-updown-15m-1763067600,2025-11-13T21:00:00Z,2025-11-13T21:15:00Z,2025-11-13T21:12:00Z,98083.9984772233,98457.82561887,98538.53586283,3.000,87.693464,2.461178,0.993076,1
2025-11-14T09:36:38.707Z,btc-updown-15m-1763068500,2025-11-13T21:15:00Z,2025-11-13T21:30:00Z,2025-11-13T21:27:00Z,98548.95578625627,98341.025,98540.04915848,3.000,87.693464,-1.368961,0.085506,0
2025-11-14T09:36:40.140Z,btc-updown-15m-1763071200,2025-11-13T22:00:00Z,2025-11-13T22:15:00Z,2025-11-13T22:12:00Z,98743.85278307724,99279.60782156,99167.25,3.000,87.693464,3.527268,0.999790,1
2025-11-14T09:36:40.966Z,btc-updown-15m-1763072100,2025-11-13T22:15:00Z,2025-11-13T22:30:00Z,2025-11-13T22:27:00Z,99232.51560888386,99449.56625711,99383.79660034,3.000,87.693464,1.429003,0.923498,1
2025-11-14T09:36:41.713Z,btc-updown-15m-1763073000,2025-11-13T22:30:00Z,2025-11-13T22:45:00Z,2025-11-13T22:42:00Z,99454.48424909955,99856.75,99793.34277607,3.000,87.693464,2.648410,0.995956,1
2025-11-14T09:36:42.478Z,btc-updown-15m-1763073900,2025-11-13T22:45:00Z,2025-11-13T23:00:00Z,2025-11-13T22:57:00Z,99722.6319045,99716.73230772,99671.48238502,3.000,87.693464,-0.038841,0.484508,0
2025-11-14T09:36:43.317Z,btc-updown-15m-1763074800,2025-11-13T23:00:00Z,2025-11-13T23:15:00Z,2025-11-13T23:12:00Z,99795.39301414104,99908.80764526,100147.25,3.000,87.693464,0.746692,0.772375,1
2025-11-14T09:36:44.123Z,btc-updown-15m-1763075700,2025-11-13T23:15:00Z,2025-11-13T23:30:00Z,2025-11-13T23:27:00Z,100035.83167,100238.685,100165.54218095,3.000,87.693464,1.335532,0.909149,1
2025-11-14T09:36:44.836Z,btc-updown-15m-1763076600,2025-11-13T23:30:00Z,2025-11-13T23:45:00Z,2025-11-13T23:42:00Z,100163.16345953505,100370.15503006,100227,3.000,87.693464,1.362777,0.913524,1
2025-11-14T09:36:45.661Z,btc-updown-15m-1763077500,2025-11-13T23:45:00Z,2025-11-14T00:00:00Z,2025-11-13T23:57:00Z,100348.1163968081,99703.77368049,99454.49,3.000,87.693464,-4.242180,0.000011,0
2025-11-14T09:36:46.471Z,btc-updown-15m-1763078400,2025-11-14T00:00:00Z,2025-11-14T00:15:00Z,2025-11-14T00:12:00Z,99623.4138935472,99262.07503009,98886.34167095,3.000,87.693464,-2.378958,0.008681,0
2025-11-14T09:36:47.302Z,btc-updown-15m-1763079300,2025-11-14T00:15:00Z,2025-11-14T00:30:00Z,2025-11-14T00:27:00Z,99267.8040188474,99426.56821973,99450.77656697,3.000,87.693464,1.045261,0.852049,1
2025-11-14T09:36:48.131Z,btc-updown-15m-1763080200,2025-11-14T00:30:00Z,2025-11-14T00:45:00Z,2025-11-14T00:42:00Z,99409.32935866542,99220,99268.7082008,3.000,87.693464,-1.246494,0.106292,0
2025-11-14T09:36:48.939Z,btc-updown-15m-1763081100,2025-11-14T00:45:00Z,2025-11-14T01:00:00Z,2025-11-14T00:57:00Z,99299.03711321422,98953.12,98820.802358,3.000,87.693464,-2.277426,0.011380,0
2025-11-14T09:36:49.755Z,btc-updown-15m-1763082000,2025-11-14T01:00:00Z,2025-11-14T01:15:00Z,2025-11-14T01:12:00Z,98925.01404591088,98807.39547799,98803.75,3.000,87.693464,-0.774369,0.219356,0
2025-11-14T09:36:50.454Z,btc-updown-15m-1763082900,2025-11-14T01:15:00Z,2025-11-14T01:30:00Z,2025-11-14T01:27:00Z,98893.54257794008,99075.56,99228,3.000,87.693464,1.198354,0.884610,1
2025-11-14T09:36:51.296Z,btc-updown-15m-1763083800,2025-11-14T01:30:00Z,2025-11-14T01:45:00Z,2025-11-14T01:42:00Z,99064.8567515,99006.56099639,99213.89791696,3.000,87.693464,-0.383804,0.350562,1
2025-11-14T09:36:52.112Z,btc-updown-15m-1763084700,2025-11-14T01:45:00Z,2025-11-14T02:00:00Z,2025-11-14T01:57:00Z,99182.7270382267,99243.49749401,99296.84,3.000,87.693464,0.400096,0.655457,1
2025-11-14T09:36:53.036Z,btc-updown-15m-1763085600,2025-11-14T02:00:00Z,2025-11-14T02:15:00Z,2025-11-14T02:12:00Z,99211.66039351767,99503.7634461,99517.43441702,3.000,87.693464,1.923128,0.972768,1
2025-11-14T09:36:53.897Z,btc-updown-15m-1763086500,2025-11-14T02:15:00Z,2025-11-14T02:30:00Z,2025-11-14T02:27:00Z,99447.05401636507,99636.06693755,99665.01264961,3.000,87.693464,1.244410,0.893326,1
2025-11-14T09:36:54.668Z,btc-updown-15m-1763087400,2025-11-14T02:30:00Z,2025-11-14T02:45:00Z,2025-11-14T02:42:00Z,99644.602421,99764.58094684,99775.61089596,3.000,87.693464,0.789906,0.785209,1
2025-11-14T09:37:05.478Z,btc-updown-15m-1763088300,2025-11-14T02:45:00Z,2025-11-14T03:00:00Z,2025-11-14T02:57:00Z,99780.54071503936,99571.1249147,99602.62257781,3.000,87.693464,-1.378738,0.083988,0
2025-11-14T09:37:06.438Z,btc-updown-15m-1763089200,2025-11-14T03:00:00Z,2025-11-14T03:15:00Z,2025-11-14T03:12:00Z,99575.73621158655,99298.26,99090.10276338,3.000,87.693464,-1.826829,0.033863,0
2025-11-14T09:37:07.267Z,btc-updown-15m-1763090100,2025-11-14T03:15:00Z,2025-11-14T03:30:00Z,2025-11-14T03:27:00Z,99306.64226784874,99260.27540653,99257.57503003,3.000,87.693464,-0.305267,0.380081,0
2025-11-14T09:37:08.067Z,btc-updown-15m-1763091000,2025-11-14T03:30:00Z,2025-11-14T03:45:00Z,2025-11-14T03:42:00Z,99257.09957907473,98895.37190787,98818.86725347,3.000,87.693464,-2.381518,0.008621,0
2025-11-14T09:37:08.812Z,btc-updown-15m-1763091900,2025-11-14T03:45:00Z,2025-11-14T04:00:00Z,2025-11-14T03:57:00Z,98875.63697020001,99066.83523441,99080.6994462,3.000,87.693464,1.258798,0.895948,1
